title_y,num_correct,num_incorrect,accuracy,accuracy_group,installation_id,game_session_y
Bird Measurer (Assessment),1,0,1.0,3,e37d480a,80c7981b3442d557
Mushroom Sorter (Assessment),1,0,1.0,3,e3836659,7532d270620581bd
Cauldron Filler (Assessment),0,1,0.0,0,e389ef05,cb99580c120470e2
Bird Measurer (Assessment),0,3,0.0,0,e38e067a,6f343acc40b591e5
Bird Measurer (Assessment),0,1,0.0,0,e3c9913f,1426fd02dcf58c5d
Mushroom Sorter (Assessment),1,2,0.3333333333333333,1,e3c9913f,1795276b14222c87
Chest Sorter (Assessment),0,1,0.0,0,e3c9913f,1b55fcfc1a534a60
Cart Balancer (Assessment),0,3,0.0,0,e3c9913f,223405a4a3db2bf9
Cauldron Filler (Assessment),1,1,0.5,2,e3c9913f,3213de14687eaeaa
Cart Balancer (Assessment),1,3,0.25,1,e3d520fc,de1bef6bd449cfde
Mushroom Sorter (Assessment),1,0,1.0,3,e3d6c273,c67137727a6234be
Cart Balancer (Assessment),1,4,0.2,1,e3d6c273,d8ff22e4a3819df3
Bird Measurer (Assessment),1,2,0.3333333333333333,1,e3d6c273,de1a2804fc44156e
Mushroom Sorter (Assessment),1,0,1.0,3,e3df1794,a668e86c9bcced8c
Bird Measurer (Assessment),1,0,1.0,3,e3df1794,d9a48d475da315ac
Cart Balancer (Assessment),1,0,1.0,3,e3e2cd85,65531cafd5a76489
Cauldron Filler (Assessment),1,0,1.0,3,e3e2cd85,72c85f9be5ee579c
Cauldron Filler (Assessment),1,0,1.0,3,e40e942c,af85766755d1c4f5
Chest Sorter (Assessment),0,1,0.0,0,e4181bbe,1cb4c7ce9a2caf27
Cart Balancer (Assessment),1,1,0.5,2,e4181bbe,d29d0b6f06d2cdb3
Cauldron Filler (Assessment),0,1,0.0,0,e4181bbe,efcd4f539b093f91
Bird Measurer (Assessment),0,14,0.0,0,e4542fba,09f8e60ddf1eaba2
Mushroom Sorter (Assessment),0,2,0.0,0,e4542fba,3335e8e94f418323
Cart Balancer (Assessment),1,1,0.5,2,e4542fba,6abdb03e40ac1970
Cauldron Filler (Assessment),0,3,0.0,0,e4542fba,710c7d983f70a76a
Chest Sorter (Assessment),0,1,0.0,0,e4542fba,c6c28c7580ae7061
Chest Sorter (Assessment),0,1,0.0,0,e45c15b6,2d534b47ecb798c5
Cauldron Filler (Assessment),0,1,0.0,0,e45c15b6,d206c70472b879cb
Cart Balancer (Assessment),1,0,1.0,3,e4701fc9,c039143d5f6805ea
Mushroom Sorter (Assessment),1,0,1.0,3,e48333cc,0860cb36a423a1fd
Bird Measurer (Assessment),1,12,0.07692307692307693,1,e48333cc,c74ed6e69eda930c
Cart Balancer (Assessment),1,0,1.0,3,e484c13a,18eb8df67fe105ba
Chest Sorter (Assessment),1,0,1.0,3,e484c13a,5aac81c49d990295
Mushroom Sorter (Assessment),1,0,1.0,3,e484c13a,8475f0967af9af3d
Cauldron Filler (Assessment),1,0,1.0,3,e484c13a,bb3022d26c9e45f1
Bird Measurer (Assessment),1,0,1.0,3,e484c13a,e188f09a4ee40ef6
Cauldron Filler (Assessment),1,1,0.5,2,e487fae3,9a9baeadc5601fb6
Cart Balancer (Assessment),1,3,0.25,1,e487fae3,a318f954aaed8ef2
Mushroom Sorter (Assessment),1,0,1.0,3,e4c47447,43a76cbcfb35bff2
Bird Measurer (Assessment),1,0,1.0,3,e4c47447,6561b5548a1f33d4
Chest Sorter (Assessment),0,8,0.0,0,e4c57aab,1516d349915aace6
Bird Measurer (Assessment),0,13,0.0,0,e4c57aab,4380c6690eb743cb
Cauldron Filler (Assessment),1,2,0.3333333333333333,1,e4c57aab,65f63b90be45691d
Cart Balancer (Assessment),1,0,1.0,3,e4ffc7d1,02b679342c6e8a14
Chest Sorter (Assessment),0,1,0.0,0,e4ffc7d1,5778b3b4d95724f3
Cauldron Filler (Assessment),1,2,0.3333333333333333,1,e5152839,5685696ee308f773
Cart Balancer (Assessment),1,1,0.5,2,e5152839,b0e5673891862cf4
Cart Balancer (Assessment),0,4,0.0,0,e516e735,bd10ae6f982c35d6
Mushroom Sorter (Assessment),1,0,1.0,3,e52705a5,3848954a6cfa8e4b
Bird Measurer (Assessment),1,0,1.0,3,e52705a5,47a6b294f163e33c
Chest Sorter (Assessment),0,1,0.0,0,e5379c20,06523ab8430bd566
Cart Balancer (Assessment),1,0,1.0,3,e5379c20,127ee4d778ab9a3c
Cauldron Filler (Assessment),1,2,0.3333333333333333,1,e5379c20,31e44b7364204e07
Mushroom Sorter (Assessment),1,0,1.0,3,e5379c20,4c93c4b69772cf66
Bird Measurer (Assessment),0,13,0.0,0,e5379c20,b2f99baaeba4c341
Bird Measurer (Assessment),1,0,1.0,3,e53f6051,2a5763065fffc199
Cauldron Filler (Assessment),1,0,1.0,3,e53f6051,457ba28ee01700ac
Mushroom Sorter (Assessment),1,3,0.25,1,e53f6051,49d609b77d5961c3
Chest Sorter (Assessment),1,3,0.25,1,e53f6051,7ce716a35f3841cc
Cart Balancer (Assessment),1,0,1.0,3,e53f6051,be602b361f2204be
Chest Sorter (Assessment),0,2,0.0,0,e55aee42,c70f64fd0b394d53
Bird Measurer (Assessment),1,0,1.0,3,e567dee1,0cc17c1423746745
Chest Sorter (Assessment),0,5,0.0,0,e567dee1,22347081ba32cab1
Cauldron Filler (Assessment),1,0,1.0,3,e567dee1,5dce7667af6f0870
Mushroom Sorter (Assessment),1,0,1.0,3,e567dee1,81c448505f7ab3ba
Cart Balancer (Assessment),1,0,1.0,3,e567dee1,ce1d28c166a82bee
Mushroom Sorter (Assessment),1,2,0.3333333333333333,1,e591d6df,3428a6711fb18704
Chest Sorter (Assessment),0,1,0.0,0,e5b67876,6855ee127fe59475
Cart Balancer (Assessment),1,2,0.3333333333333333,1,e5b67876,87229fd3f3573b0a
Mushroom Sorter (Assessment),1,0,1.0,3,e5b67876,9cefb722fa1aa31c
Cart Balancer (Assessment),0,4,0.0,0,e5df3193,6cce8c705524d190
Cart Balancer (Assessment),0,1,0.0,0,e5e672e3,b09690fd36d1f15f
Cart Balancer (Assessment),1,0,1.0,3,e610cad0,a1353b917f7b6bd8
Mushroom Sorter (Assessment),0,1,0.0,0,e643a60b,b0069c8b2d6aab6d
Cauldron Filler (Assessment),0,1,0.0,0,e643a60b,bfec6fd94fde6ab2
Cauldron Filler (Assessment),1,0,1.0,3,e6828a70,05776821cda60b06
Mushroom Sorter (Assessment),1,0,1.0,3,e6828a70,42fa2e9798111c28
Bird Measurer (Assessment),1,1,0.5,2,e6828a70,99c97becdd72b848
Cart Balancer (Assessment),1,0,1.0,3,e6828a70,a3312f233e9785bf
Chest Sorter (Assessment),1,1,0.5,2,e6828a70,b440e1cd476ac7fb
Cauldron Filler (Assessment),1,0,1.0,3,e69ae425,a6723d3b85df8f43
Bird Measurer (Assessment),1,8,0.1111111111111111,1,e6b90d47,7d96e9c2ccf70ad7
Cauldron Filler (Assessment),1,0,1.0,3,e6b90d47,fb4bf38ac74e8c30
Cauldron Filler (Assessment),0,4,0.0,0,e6ce8f3a,663efe731d0709a0
Cart Balancer (Assessment),0,1,0.0,0,e6ce8f3a,a049113f965a2cdf
Chest Sorter (Assessment),0,1,0.0,0,e6ce8f3a,f4f2d2af957402e2
Cauldron Filler (Assessment),1,2,0.3333333333333333,1,e6ee06c8,ecf30dace5c9e6dd
Mushroom Sorter (Assessment),1,1,0.5,2,e6ef3830,2e58e3697a445ebd
Bird Measurer (Assessment),1,2,0.3333333333333333,1,e6ef3830,4d7c7af0882119fd
Cart Balancer (Assessment),1,1,0.5,2,e6ef3830,6d10ecd7c0075768
Cauldron Filler (Assessment),0,2,0.0,0,e6ef3830,8b13390003c2ee34
Chest Sorter (Assessment),0,3,0.0,0,e6ef3830,a1de4e4903d33251
Chest Sorter (Assessment),1,0,1.0,3,e7835bb3,1c9307daa1098497
Mushroom Sorter (Assessment),1,0,1.0,3,e7835bb3,2c63fbf62f665592
Bird Measurer (Assessment),1,1,0.5,2,e7835bb3,4e5adb7e5237492a
Cart Balancer (Assessment),1,0,1.0,3,e7835bb3,af9d7efc469a7049
Cauldron Filler (Assessment),1,5,0.16666666666666666,1,e7835bb3,e4d0f88d1d340ec5
Mushroom Sorter (Assessment),1,0,1.0,3,e78c1ae6,155015e50c3cda81
Cart Balancer (Assessment),1,0,1.0,3,e7c41985,b2cec1c7f0bbc951
Mushroom Sorter (Assessment),1,0,1.0,3,e7c41985,e165712252cda1d7
Cauldron Filler (Assessment),1,0,1.0,3,e7f87673,b69f59f826af43dc
Mushroom Sorter (Assessment),1,0,1.0,3,e807f0e6,6593f3d95561d00e
Chest Sorter (Assessment),0,2,0.0,0,e80a8129,b2e18a1807d05560
Mushroom Sorter (Assessment),0,1,0.0,0,e80a8129,eeae8f6e3a1230fe
Cauldron Filler (Assessment),1,2,0.3333333333333333,1,e8350362,9899b197f7b80a16
Cart Balancer (Assessment),0,2,0.0,0,e83f223e,b029d564b5f43d94
Chest Sorter (Assessment),0,4,0.0,0,e87643cb,3d41f79c60597a49
Bird Measurer (Assessment),0,9,0.0,0,e87643cb,441d676d1a940905
Cart Balancer (Assessment),1,0,1.0,3,e881e420,98420ab2eb97a77f
Chest Sorter (Assessment),1,1,0.5,2,e887cac9,1c8fd941c3821228
Mushroom Sorter (Assessment),0,1,0.0,0,e88d36ad,a4460a4f86a8822d
Chest Sorter (Assessment),0,5,0.0,0,e8b2f586,e6eb3865de2742ff
Cauldron Filler (Assessment),1,0,1.0,3,e8b2f586,f4f0893cb019e215
Cauldron Filler (Assessment),1,5,0.16666666666666666,1,e8be7dcb,ac411a0f9e1c44b0
Mushroom Sorter (Assessment),1,0,1.0,3,e8d488e0,86c44fcc5cccaafb
Cauldron Filler (Assessment),0,4,0.0,0,e8d98c5d,2288869fa3b27882
Bird Measurer (Assessment),1,0,1.0,3,e8e49450,2acf3140650d7e22
Cart Balancer (Assessment),1,0,1.0,3,e8e49450,73c3547ac2254afc
Cauldron Filler (Assessment),1,0,1.0,3,e8e49450,8e5d9d52c62597e3
Mushroom Sorter (Assessment),1,0,1.0,3,e8e49450,a4a6761c7dd0e877
Chest Sorter (Assessment),1,0,1.0,3,e8e49450,ca61767f32f2bb76
Mushroom Sorter (Assessment),1,0,1.0,3,e904fe7f,117809da6ca02cdb
Chest Sorter (Assessment),1,0,1.0,3,e904fe7f,3592aebb8b48a6b2
Bird Measurer (Assessment),1,0,1.0,3,e904fe7f,9567b64dcae72454
Cauldron Filler (Assessment),0,7,0.0,0,e904fe7f,d7356fc26af87ce3
Cart Balancer (Assessment),1,1,0.5,2,e904fe7f,e56f3a69ab066fc8
Chest Sorter (Assessment),0,19,0.0,0,e9154381,0595f3e7726838fb
Bird Measurer (Assessment),1,2,0.3333333333333333,1,e9154381,30cd98176c128fa6
Mushroom Sorter (Assessment),1,0,1.0,3,e9154381,7d67d636d705a826
Cart Balancer (Assessment),1,0,1.0,3,e9154381,dafc3cad42e0cd63
Bird Measurer (Assessment),1,6,0.14285714285714285,1,e9195677,cccfb060c26eb5c9
Mushroom Sorter (Assessment),1,0,1.0,3,e9195677,d99f941d2567d986
Cauldron Filler (Assessment),1,0,1.0,3,e92114b0,03b4cd027a93ae3d
Cart Balancer (Assessment),1,0,1.0,3,e92114b0,0d43617889840710
Chest Sorter (Assessment),0,1,0.0,0,e92114b0,334931106334d626
Bird Measurer (Assessment),1,2,0.3333333333333333,1,e92114b0,89d49c421d702982
Mushroom Sorter (Assessment),1,0,1.0,3,e92114b0,97f52bc417f236fb
Mushroom Sorter (Assessment),1,0,1.0,3,e93716dc,b5a0f6b6ebb1a3e0
Bird Measurer (Assessment),0,6,0.0,0,e93716dc,fc3896b2aa3e8c89
Mushroom Sorter (Assessment),0,1,0.0,0,e956f9b5,89e6ba6514d3b148
Chest Sorter (Assessment),0,5,0.0,0,e956f9b5,94004e51e12e0464
Bird Measurer (Assessment),0,3,0.0,0,e95be5c6,12fbbe0632e22bb1
Mushroom Sorter (Assessment),0,3,0.0,0,e95be5c6,2b49dc1ec1f3f357
Cart Balancer (Assessment),0,8,0.0,0,e95be5c6,461f464403b1e1e1
Cart Balancer (Assessment),1,0,1.0,3,e95d2e94,081b1d2acf93abea
Cart Balancer (Assessment),1,0,1.0,3,e968228e,2af92109f70b9111
Mushroom Sorter (Assessment),1,0,1.0,3,e968228e,5753543e5272be14
Bird Measurer (Assessment),1,3,0.25,1,e968228e,aa4f3c44b4142b00
Cauldron Filler (Assessment),1,0,1.0,3,e968228e,da3efa7f5892a67c
Chest Sorter (Assessment),1,0,1.0,3,e968228e,de92d7f5e08a87cd
Mushroom Sorter (Assessment),1,0,1.0,3,e96f8e66,1c294a57fe4944f0
Cart Balancer (Assessment),1,0,1.0,3,e98977de,699e68cea8080ca7
Mushroom Sorter (Assessment),1,0,1.0,3,e9a48984,1a4ae7b695da58b8
Cart Balancer (Assessment),1,0,1.0,3,e9a48984,43af1a2af346419c
Chest Sorter (Assessment),0,4,0.0,0,e9a48984,43de92566046de73
Cauldron Filler (Assessment),1,0,1.0,3,e9a48984,577a82cc11bcb11c
Cart Balancer (Assessment),1,0,1.0,3,e9bbbeed,1b934166dc8e011c
Mushroom Sorter (Assessment),1,0,1.0,3,e9bbbeed,5fc786ad715897c4
Bird Measurer (Assessment),1,3,0.25,1,e9bbbeed,832b8665dc41f390
Chest Sorter (Assessment),0,5,0.0,0,e9bbbeed,aa98d0b64829651f
Cauldron Filler (Assessment),1,1,0.5,2,e9bbbeed,ebd56ce9bafc0116
Cauldron Filler (Assessment),1,2,0.3333333333333333,1,ea11fbca,10ce44f4ca4dcf00
Cart Balancer (Assessment),1,0,1.0,3,ea11fbca,29d60853953fbecc
Chest Sorter (Assessment),0,3,0.0,0,ea11fbca,44adef76e44ab8f1
Mushroom Sorter (Assessment),1,2,0.3333333333333333,1,ea11fbca,5ea57d5e8ec512a6
Bird Measurer (Assessment),0,7,0.0,0,ea11fbca,76b03bd69dc140dd
Cauldron Filler (Assessment),1,2,0.3333333333333333,1,ea15ddaf,024a03c1a46aecf8
Chest Sorter (Assessment),0,2,0.0,0,ea15ddaf,36da571c55227158
Mushroom Sorter (Assessment),0,3,0.0,0,ea15ddaf,41e6558c63472c1a
Mushroom Sorter (Assessment),1,0,1.0,3,ea161ccc,85f01e0823039d72
Bird Measurer (Assessment),1,4,0.2,1,ea161ccc,c6dd551f2c700220
Cauldron Filler (Assessment),1,0,1.0,3,ea234cf3,155792a8d9656f82
Cauldron Filler (Assessment),1,0,1.0,3,ea3283ad,85104d334640fbb7
Mushroom Sorter (Assessment),1,0,1.0,3,ea40f8dc,3caed997ed963e8e
Bird Measurer (Assessment),0,15,0.0,0,ea49ea9c,006987623dd64d70
Cauldron Filler (Assessment),1,6,0.14285714285714285,1,ea4e6a5e,5bd90b0354084d46
Cart Balancer (Assessment),1,0,1.0,3,ea4e6a5e,6c71b43f0e1884dc
Chest Sorter (Assessment),0,2,0.0,0,ea5ad444,15963322836011bf
Cauldron Filler (Assessment),1,0,1.0,3,ea5ad444,1b0ba4f3c710d61b
Bird Measurer (Assessment),1,0,1.0,3,ea5ad444,66988be2059d33fe
Cart Balancer (Assessment),1,0,1.0,3,ea7ce1f4,1eead63243b5df88
Mushroom Sorter (Assessment),1,3,0.25,1,ea7ce1f4,4f5e49e86c7a4d8f
Cauldron Filler (Assessment),1,2,0.3333333333333333,1,ea7ce1f4,657cae38a8eb7469
Chest Sorter (Assessment),0,5,0.0,0,ea7ce1f4,6e43c61e3c67732e
Chest Sorter (Assessment),1,1,0.5,2,ea9e5eb7,54994d71728acbc8
Cart Balancer (Assessment),1,0,1.0,3,ea9e5eb7,bfcb37ab9629bbb4
Bird Measurer (Assessment),1,2,0.3333333333333333,1,eabb2fd2,11012a5361dffac3
Mushroom Sorter (Assessment),1,1,0.5,2,eabb2fd2,9da401462c9f2057
Cauldron Filler (Assessment),1,2,0.3333333333333333,1,eac88d7c,0edc59aca04c756a
Cart Balancer (Assessment),1,1,0.5,2,eac88d7c,43aef95e366b685e
Chest Sorter (Assessment),0,11,0.0,0,eac88d7c,957fc81cffab97ff
Mushroom Sorter (Assessment),1,0,1.0,3,eac88d7c,a6a9b41d3e79c431
Bird Measurer (Assessment),1,3,0.25,1,eac88d7c,f39cddb611453158
Cart Balancer (Assessment),1,0,1.0,3,eac8abf4,016b76a6f19dd79c
Chest Sorter (Assessment),0,7,0.0,0,eac93c2e,4c35df02c51c9b81
Cart Balancer (Assessment),1,2,0.3333333333333333,1,eac93c2e,70322856f738ddb7
Bird Measurer (Assessment),1,0,1.0,3,eaf94a5f,538130e98d4db046
Mushroom Sorter (Assessment),1,0,1.0,3,eaf94a5f,69a29682d9e3ddc1
Cart Balancer (Assessment),1,0,1.0,3,eaf94a5f,777db626883238fd
Bird Measurer (Assessment),1,1,0.5,2,eb007cfb,e488e1ae7ddcf0e5
Cart Balancer (Assessment),1,0,1.0,3,eb016600,8bf08699a9b94eea
Cart Balancer (Assessment),1,0,1.0,3,eb036a10,c12308cdc540258a
Chest Sorter (Assessment),0,6,0.0,0,eb2e70c7,8df1ae81ab3c2128
Cart Balancer (Assessment),0,4,0.0,0,eb2e70c7,8f48b2e26ac3a818
Mushroom Sorter (Assessment),1,0,1.0,3,eb3457e8,1c7b5cf333e350d3
Cauldron Filler (Assessment),1,0,1.0,3,eb3457e8,9af47804ab577b76
Chest Sorter (Assessment),1,1,0.5,2,eb3457e8,b66fbcfcd853797d
Bird Measurer (Assessment),1,0,1.0,3,eb3457e8,c8a85d06038ba2dd
Cart Balancer (Assessment),1,0,1.0,3,eb3457e8,f8d1441272a148c4
Cart Balancer (Assessment),1,1,0.5,2,eb386d81,de62068c5568b3e6
Mushroom Sorter (Assessment),0,1,0.0,0,eb483200,2766958233693a39
Cart Balancer (Assessment),1,2,0.3333333333333333,1,eb483200,e91e5cdb10ab9635
Bird Measurer (Assessment),0,8,0.0,0,eb4a79a3,097f1f7ea06a026d
Cart Balancer (Assessment),0,5,0.0,0,eb4a79a3,32e19ab9223ae470
Chest Sorter (Assessment),0,8,0.0,0,eb4a79a3,954df08b22ce74f2
Cauldron Filler (Assessment),0,7,0.0,0,eb4a79a3,b334e3d92b64dfd7
Mushroom Sorter (Assessment),1,0,1.0,3,eb4a79a3,b8f48d17e734f422
Cart Balancer (Assessment),1,0,1.0,3,eb6ecf25,94b73d7c37c17606
Cauldron Filler (Assessment),1,0,1.0,3,eb77f1e2,0178ce59de9e51c4
Chest Sorter (Assessment),1,0,1.0,3,eb77f1e2,198ec746bf9cde23
Mushroom Sorter (Assessment),1,0,1.0,3,eb77f1e2,28d4e513f58a6ce2
Cart Balancer (Assessment),1,0,1.0,3,eb77f1e2,3dae91aaec6fd805
Bird Measurer (Assessment),0,7,0.0,0,eb77f1e2,7d66280c82de497d
Cauldron Filler (Assessment),0,10,0.0,0,eb96dfca,7d64496726743c79
Cauldron Filler (Assessment),1,0,1.0,3,ebc72f77,933dcdc10bc693fe
Cauldron Filler (Assessment),1,0,1.0,3,ebd4930c,05af7d9a94e51da7
Cart Balancer (Assessment),0,1,0.0,0,ebd4930c,478839694f505d62
Mushroom Sorter (Assessment),1,2,0.3333333333333333,1,ebd4930c,92c77668d0593aa3
Bird Measurer (Assessment),1,0,1.0,3,ebd4930c,b645b8d1fff6e1f0
Chest Sorter (Assessment),0,3,0.0,0,ebd4930c,e3d01f96d96b958d
Chest Sorter (Assessment),0,2,0.0,0,ebe008dc,e44fca052ce4cb70
Chest Sorter (Assessment),0,2,0.0,0,ebe34819,197e3228e2e63812
Cart Balancer (Assessment),1,1,0.5,2,ebe34819,9c72280f191b778a
Mushroom Sorter (Assessment),1,3,0.25,1,ebe34819,a55ba0b49cfcfdfc
Cauldron Filler (Assessment),1,1,0.5,2,ebe34819,da140a2d525b4bbf
Cauldron Filler (Assessment),1,0,1.0,3,ebe68401,416ee46e2881e13c
Chest Sorter (Assessment),0,3,0.0,0,ebe68401,4b5bf9df3cc5de6c
Cart Balancer (Assessment),1,0,1.0,3,ebe68401,72a400c7203658d6
Mushroom Sorter (Assessment),1,0,1.0,3,ebfe25dd,8cc8d4da67f877a6
Cart Balancer (Assessment),0,4,0.0,0,ebfe25dd,c4b038bd813f30f1
Cart Balancer (Assessment),0,1,0.0,0,ec0a422c,191b2cb0e3597683
Mushroom Sorter (Assessment),0,1,0.0,0,ec1739d2,c8a4161c42739b35
Cart Balancer (Assessment),0,2,0.0,0,ec3e40a2,7175dc3bd1b19110
Bird Measurer (Assessment),1,3,0.25,1,ec4ff9cb,0c3057941a3e6e05
Cauldron Filler (Assessment),1,0,1.0,3,ec4ff9cb,2ecb34ef1c8c7e95
Mushroom Sorter (Assessment),1,1,0.5,2,ec4ff9cb,529ce3a18565de07
Bird Measurer (Assessment),1,0,1.0,3,ec9a823d,5d7f16f15f63860a
Cauldron Filler (Assessment),1,0,1.0,3,ec9a823d,883b1509ac9f4125
Mushroom Sorter (Assessment),1,0,1.0,3,ec9a823d,cb76095bdb30b0a0
Cart Balancer (Assessment),1,0,1.0,3,ec9a823d,d5a9f5ce15750555
Cart Balancer (Assessment),1,0,1.0,3,eca4705a,0b7d7978501c3330
Bird Measurer (Assessment),0,5,0.0,0,eca4e454,138d385eba6ba14a
Chest Sorter (Assessment),0,3,0.0,0,eca4e454,1fb6cb9bd71c6a6e
Cauldron Filler (Assessment),1,0,1.0,3,eca4e454,2d4cd9ad226c485e
Mushroom Sorter (Assessment),0,1,0.0,0,eca4e454,5f3c7319caf9d7be
Cart Balancer (Assessment),1,1,0.5,2,eca4e454,8f84aeaac95b2cfb
Bird Measurer (Assessment),0,5,0.0,0,eca84be8,19c256724165952d
Mushroom Sorter (Assessment),1,0,1.0,3,eca8c9af,d3297989e936b47f
Mushroom Sorter (Assessment),1,0,1.0,3,ecba71de,82d26aa796b6bc3c
Chest Sorter (Assessment),0,2,0.0,0,ecba71de,f8b474dea76d091d
Chest Sorter (Assessment),0,1,0.0,0,ecbc5fb0,124ca14ab394260d
Cart Balancer (Assessment),1,4,0.2,1,ecbc5fb0,853b497f452a50d1
Cart Balancer (Assessment),1,0,1.0,3,ecd06d90,4354946a96db4a02
Chest Sorter (Assessment),1,4,0.2,1,ecd06d90,65c507c747e9167f
Bird Measurer (Assessment),1,0,1.0,3,ecd06d90,6a0740a23fdb376b
Cauldron Filler (Assessment),1,0,1.0,3,ecd06d90,a4bb368005ecaca3
Mushroom Sorter (Assessment),1,0,1.0,3,ecd06d90,aa827590d01560ca
Bird Measurer (Assessment),0,1,0.0,0,ecec1f19,958a2445c4d60694
Mushroom Sorter (Assessment),1,0,1.0,3,ecec1f19,f293a677175134f9
Cart Balancer (Assessment),1,0,1.0,3,ed08a824,e2d1bbb8912bde50
Cart Balancer (Assessment),1,0,1.0,3,ed15bb6d,12ff66f2e6a1192a
Cart Balancer (Assessment),0,2,0.0,0,ed5b26f8,e35c22f9f79d78bb
Cart Balancer (Assessment),1,0,1.0,3,ed637686,38dd4db77853ffe5
Cauldron Filler (Assessment),1,1,0.5,2,ed637686,44d7856379012560
Mushroom Sorter (Assessment),1,0,1.0,3,ed637686,55a62b26a8e57348
Bird Measurer (Assessment),1,0,1.0,3,ed637686,8a6fd182f03e7bd2
Cauldron Filler (Assessment),1,0,1.0,3,ed84f10a,96a9652e9cac9a5f
Chest Sorter (Assessment),0,3,0.0,0,ed84f10a,a5833e377fbb1cd0
Cart Balancer (Assessment),1,1,0.5,2,ed876250,0856786208507ba5
Mushroom Sorter (Assessment),1,1,0.5,2,ed876250,1b1f0fcde5d1aa6c
Chest Sorter (Assessment),0,6,0.0,0,ed876250,4b34511c4eae7da5
Cauldron Filler (Assessment),1,0,1.0,3,ed876250,7aead8ad477b6e71
Bird Measurer (Assessment),0,8,0.0,0,ed876250,f0b4589c4be6d57b
Bird Measurer (Assessment),1,2,0.3333333333333333,1,ed9e9efa,09215d0f71021575
Mushroom Sorter (Assessment),1,0,1.0,3,ed9e9efa,99f5620889c20f9c
Mushroom Sorter (Assessment),1,1,0.5,2,ed9f779b,172ed8619de1afba
Bird Measurer (Assessment),1,2,0.3333333333333333,1,ed9f779b,96ad46beeecae8d7
Cauldron Filler (Assessment),1,1,0.5,2,edaa20fc,9efe7dfc1fdc8857
Bird Measurer (Assessment),1,2,0.3333333333333333,1,edb85d92,2905739050c68975
Cart Balancer (Assessment),1,0,1.0,3,edb85d92,5cf1d57341095cc6
Mushroom Sorter (Assessment),1,0,1.0,3,edb85d92,b171d63418ac63c9
Chest Sorter (Assessment),1,1,0.5,2,edb85d92,e996c73797d705b5
Cart Balancer (Assessment),1,0,1.0,3,edba93a2,6555b564c38558af
Chest Sorter (Assessment),0,6,0.0,0,edba93a2,78c34256d9723676
Mushroom Sorter (Assessment),1,0,1.0,3,edccd269,2e84f58e02635b33
Bird Measurer (Assessment),0,9,0.0,0,edccd269,5ee1a1117edb48a4
Cauldron Filler (Assessment),1,2,0.3333333333333333,1,edccd269,bd4b616cfb0c6512
Chest Sorter (Assessment),0,2,0.0,0,edd84001,408bb31361487672
Cart Balancer (Assessment),1,1,0.5,2,edd84001,77efba81334a117d
Bird Measurer (Assessment),0,12,0.0,0,edd84001,9b27d78c00e7c968
Mushroom Sorter (Assessment),0,1,0.0,0,edd84001,dee5a2a03173626c
Cauldron Filler (Assessment),1,0,1.0,3,ee0a8206,2c457fdbb1bdb90a
Bird Measurer (Assessment),1,0,1.0,3,ee0a8206,77e39d79c27b06cc
Mushroom Sorter (Assessment),1,0,1.0,3,ee0a8206,f6347a3b20da5002
Mushroom Sorter (Assessment),1,0,1.0,3,ee0cc460,1a99825e0d5fb49b
Cart Balancer (Assessment),1,0,1.0,3,ee0cc460,4bc066e6a94a7d9f
Chest Sorter (Assessment),1,2,0.3333333333333333,1,ee0cc460,8186b9726e06c1f1
Mushroom Sorter (Assessment),1,2,0.3333333333333333,1,ee1f8244,12ca68e94ab4a43e
Bird Measurer (Assessment),0,5,0.0,0,ee1f8244,18ee4a5563bf0c91
Cauldron Filler (Assessment),0,1,0.0,0,ee1f8244,990f76d83e340409
Cart Balancer (Assessment),0,1,0.0,0,ee1f8244,9adbc304a1eda7a1
Chest Sorter (Assessment),0,1,0.0,0,ee1f8244,b8fb3a559e956c82
Cauldron Filler (Assessment),1,0,1.0,3,ee34aff2,cc617cf6f7b29c6c
Chest Sorter (Assessment),0,7,0.0,0,ee34aff2,df12556adbea9b3b
Cart Balancer (Assessment),0,4,0.0,0,ee393f35,06aa1d58dd1fe330
Cauldron Filler (Assessment),0,9,0.0,0,ee393f35,168a5b8e68620c5c
Mushroom Sorter (Assessment),0,2,0.0,0,ee393f35,685dfdf8e26809bf
Chest Sorter (Assessment),0,4,0.0,0,ee393f35,cb57c260bedc98e9
Chest Sorter (Assessment),0,1,0.0,0,ee8b4ad7,1e0b9684e62ca47f
Mushroom Sorter (Assessment),1,3,0.25,1,ee8b4ad7,297d698af0a3602c
Bird Measurer (Assessment),1,4,0.2,1,ee8b4ad7,2e8dfc204a12b48d
Cauldron Filler (Assessment),0,2,0.0,0,ee8b4ad7,7f7dca28051fadd4
Mushroom Sorter (Assessment),1,1,0.5,2,eea13247,0530ffd782568f98
Mushroom Sorter (Assessment),1,1,0.5,2,eeac9a73,0c40cbd866a62f8b
Cart Balancer (Assessment),0,2,0.0,0,eeac9a73,31c479a0292a04f5
Chest Sorter (Assessment),1,10,0.09090909090909093,1,eeac9a73,6fe68a59d94c8466
Cauldron Filler (Assessment),1,1,0.5,2,eeac9a73,82d6d32721b3429b
Mushroom Sorter (Assessment),1,0,1.0,3,eeb05c1f,68b04998472ef959
Cauldron Filler (Assessment),1,0,1.0,3,eeb1298f,4d006d881d9afd1c
